id,name,description,title,start_date,end_date,experience_type,job_type,job_location,min_years_required,type_of_insertion,is_verified,is_verified_client,daily_hours,created_by,created_at,updated_at,resource_id,client_id,pipeline_id,Closed
291,Junior Data Scientist at VEOSMART - RMA Assurance,"Mise en place d'un système décisionnel pour le suivi des dossiers sinistre: Développement des ETLs, Dashboarding plus l'automatisation de l'envoi des Dashboards. Entraînement & Déploiement des modèles ML & DL pour: La détection des anomalies, La classification du degré des accidents à partir des images (CNN), L'extraction des immatriculations des voitures à partir des images (OCR), L'extraction des infos sinistre à partir des images de carte grise. Technologies: Python (Flask - Sklearn - Pandas - Keras - Tesseract - OpenCV ) - Zoho Analytics - GCP.",Junior Data Scientist,2020-02-01 00:00:00,2021-05-31 00:00:00,0,1,"Casablanca, morocco",,0.0,0,0,,,2024-12-26 15:12:43,2024-12-26 15:12:43,72.0,279.0,,
292,back office business analyst at bnp paribas cib,"BNP Paribas CIB needs a Back Office Business Analyst on Murex. Skills: Murex, Back Office, Finance, Business Analysis",business analyst,,,1,1,,,0.0,0,0,,,2025-01-08 10:02:48,2025-02-24 17:43:31,,205.0,,
293,Back office business analyst at First Derivatives,"Cash flows and accounting entries gap analysis for one of their clients
Ensure all business events like contract and collateral are properly covered by reporting, finance, and cash flow settlement processes
Provide recommendations to meet client requirements
Technologies: Murex",Business Analyst,2024-04-01 00:00:00,2024-06-01 00:00:00,1,1,Null,,0.0,0,0,,,2025-01-08 10:12:52,2025-01-08 10:12:52,73.0,284.0,,
294,Murex accounting expert at Fenixys consulting,"Accounting revamping project for one of their clients
Conduct unit tests of new accounting rules
Provide SIT support
Technologies: Murex",Accounting Expert,2022-04-01 00:00:00,2022-08-01 00:00:00,1,1,Null,,0.0,0,0,,,2025-01-08 10:12:52,2025-01-08 10:12:52,73.0,285.0,,
295,Hedge accounting business analyst at Caisse des dépôts et Consignations (CDC),"Analyze and test hedge workflows including pre-trade, post-trade, and hedge documentation
Support hedge accounting relations transitions from EONIA/IBOR to RFR indices
Validate the procedure to modify hedge relations and assess the impact on fair value
Support application on hedge accounting and accounting event reports
Technologies: Murex",Business Analyst,2019-03-01 00:00:00,2022-04-01 00:00:00,1,1,"Paris, france",,0.0,0,0,,,2025-01-08 10:12:52,2025-01-08 10:12:52,73.0,286.0,,
296,Murex Finance/Liquidation Module Expert / MxML developer at IKB Deutsche Industriebank AG,"Improve reports for mo/risk department and support SIT and UAT
Develop new trade reporting interface based on FIXML and FpML formats to meet regulatory requirements EMIR ESMA and EUREX DMP
Develop Clearstream Interface for bond settlement and optimize STP process
Support production activities including consistency checks and post-trade operations
Technologies: Murex",Software Engineer,2013-11-01 00:00:00,2019-03-01 00:00:00,2,1,"Düsseldorf, germany",,0.0,0,0,,,2025-01-08 10:12:53,2025-01-08 10:12:53,73.0,287.0,,
297,Back office stream leader on Murex MxG2000 to MX3 migration project at BANKIA,"Analyze back office activities, trade validation, and confirmations for Bankia
Coordinate resources for the configuration delivery including documentation and user training for MX3 platform
Support SIT and UAT processes
Technologies: Murex",Project Manager,2013-03-01 00:00:00,2013-11-01 00:00:00,1,1,"Madrid, spain",,0.0,0,0,,,2025-01-08 10:12:53,2025-01-08 10:12:53,73.0,288.0,,
298,Back office business analyst on MxG2000 to MX3 migration project at INTESA SAN PAOLO,"Conduct business analysis of back office activities, trade validations, and confirmations
Design and build new post-trade workflows and support SIT and UAT
Train users on the MX3 platform
Technologies: Murex",Business Analyst,2011-11-01 00:00:00,2013-11-01 00:00:00,1,1,"Milan, italy",,0.0,0,0,,,2025-01-08 10:12:53,2025-01-08 10:12:53,73.0,289.0,,
299,Back office stream leader Murex MX3 platform Implementation project at AEGON N.V,"Lead back office activities analysis and coordinate resources for Murex MX3 platform implementation
Deliver configuration outputs including global operating model
Provide change management, knowledge transfer, and user training
Report project progress to sponsors and management
Technologies: Murex",Project Manager,2010-11-01 00:00:00,2011-11-01 00:00:00,1,1,Netherlands/usa,,0.0,0,0,,,2025-01-08 10:12:53,2025-01-08 10:12:53,73.0,290.0,,
300,Back office senior consultant at MUREX,"Lead projects for Murex Mx3 Implementation
Provide 1st and 2nd level customer support and coordinate FO/BO help
Manage configuration environments and conduct tests including planning, execution, and issue management
Provide user training and perform change management and presales presentations
Technologies: Murex",Consultant,2005-04-01 00:00:00,2010-10-01 00:00:00,2,1,"Paris, france",,0.0,0,0,,,2025-01-08 10:12:54,2025-01-08 10:12:54,73.0,234.0,,
305,Murex Back Office Job,"The candidate should have a working knowledge of financial instruments / counterparts in Murex, MLC.. Strong understanding of Bonds, Money Market instruments, FX and Commodity forwards, Futures / Options, Repos / Reverse Repos and OTC Derivative trades (such as swaps, swaptions, etc.) is expected. A strong understanding of financial risk management (market and counterparty credit risk) fundamentals is desired. Additionally, experience in supporting implementation of integrated financial system applications – preparing specifications, performing design analysis and testing, etc. is expected.",Business Analyst,,,1,1,"Washington d.c., usa",,0.0,0,0,,,2025-01-08 19:22:29,2025-01-08 19:22:31,,292.0,,
306,Subject Matter Expert in Model Risk and Liquidity,"The primary responsibilities would include: Represent CRMMM/CRMMR in the Murex implementation project as a Subject Matter Expert: in Model Risk and Liquidity / ALM implementation streams. Help to create and enrich user stories requirements and to define user testing acceptance criteria. Independently validate curve construction models (SOFR, RFR, etc.) and valuation models for vanilla derivatives such as swaps, cross currency swaps, swaptions, cap/floor, etc. Provide effective challenge by performing independent validation tests (benchmarking testing, sensitivity analyses, calibration tests, etc.) and analyzing the theoretical basis, calibration approach, model limitations, etc. as provided by Murex and IFC Treasury. Provide relevant recommendations (if applicable), as an outcome of the validation exercise for CRMMM. Complete formal validation report for CRMMM following IFC Treasury Model Risk Management Procedure. Structure feedback and requirements from within CRMMM / CRMMR concisely and consistently convey them to the project implementation team. Assist in developing and executing the test cases. Perform user acceptance test cases and do the reconciliations as needed to validate that test results are in line with requirements and expectations. Collaborate with IT in gathering, reconciling and structuring risk data for migration to Murex. Maintain issue status logs and follow up with business analysts to ensure issues are resolved. Prepare reports and status updates for CRMMM / CRMMR and management. Collaborate with IT for impact assessment of changes, developments of reporting and downstream process implementations. Ensure all requirements in the scoping and user stories documents are delivered by Murex as expected. Contribute to a proper and timely implementation of the new platform. Help create documentations for MUREX Risk User manuals for model validation and Liquidity / ALM functionality. Work together with the Model Risk Team (CRMMM) to perform validation activities. Collaborating with stakeholders across the World Bank Group.",Business Analyst,,,1,1,"Washington d.c., usa",,0.0,0,0,,,2025-01-08 19:23:02,2025-01-08 19:23:04,,292.0,,
338,Murex Business Analyst at United Overseas Bank,"XVA/PFE project - Stress Testing - Back Testing
Supporting UAT phases for Counterparty Hybrid Risk implementation
EOD flow update for XVA/PFE implementation
PFE Viewer configuration
Designed stress testing and back testing frameworks
Technologies: Murex, PFE, XVA",Business Analyst,2020-04-01 00:00:00,,2,1,Singapore,,0.0,0,0,,,2025-01-09 16:29:29,2025-01-09 16:29:29,58.0,293.0,,
339,Murex Business Analyst at DART,"Worked on upgrade project from V27 to V55
Covered compliance risks and Front Office support
Test case execution, SIT-UAT campaign support, Go-Live support, and Pega case handling
Technologies: Murex, Pega, Compliance Risk",Business Analyst,2023-06-01 00:00:00,2024-01-01 00:00:00,0,1,Cayman islands,,0.0,0,0,,,2025-01-09 16:29:29,2025-01-09 16:29:29,58.0,295.0,,
340,Murex Business Analyst at MUREX,"Supported Murex clients from LATAM on implementation projects
Covered credit risk, market risk, PFE, and XVA
Test case execution, UAT campaign support, Go-Live support, and Pega case handling
Technologies: Murex, PFE, XVA",Business Analyst,2021-05-01 00:00:00,2023-05-01 00:00:00,2,1,"New york, usa",,0.0,0,0,,,2025-01-09 16:29:29,2025-01-09 16:29:29,58.0,234.0,,
341,Murex Business Analyst at United Overseas Bank,"Multi-entity roll-out project (Indonesia, Thailand, Sydney, Vietnam, New York, London)
Configuration of lookup tables, pre-trade rules, static/dynamic data, and Datamart
Configured LRB reports, trade booking for bonds, IRS, and FX products
Bug fixing, P&L reconciliation, and Murex Pega case follow-up
Technologies: Murex",Business Analyst,2019-05-01 00:00:00,2021-05-01 00:00:00,2,1,Singapore,,0.0,0,0,,,2025-01-09 16:29:30,2025-01-09 16:29:30,58.0,293.0,,
342,Murex Business Analyst at European Stability Mechanism,"Implemented risks: Settlement Risk, Short Sell Risk
Coordinated requirement, design, and UAT phases
Trade booking for bonds, IRS, and FX products
Bug fixing and Murex Pega case follow-up
Technologies: Murex",Business Analyst,2017-05-01 00:00:00,2018-10-01 00:00:00,1,1,Luxembourg,,0.0,0,0,,,2025-01-09 16:29:31,2025-01-09 16:29:31,58.0,294.0,,
343,Murex Business Analyst at DZ BANK AG,"MLC Project (Migration from MxG2000 to Mx3.1)
Managed MLC defects and test cases
Coordinated with business departments on testing and validation campaigns
Test case scoping and tracking, weekly progress reporting, defect coordination, and bug fixing
Technologies: Murex",Business Analyst,2016-02-01 00:00:00,2017-04-01 00:00:00,1,1,"Frankfurt, germany",,0.0,0,0,,,2025-01-09 16:29:31,2025-01-09 16:29:31,58.0,242.0,,
344,Murex Business Analyst in Support Team at Murex Paris,"Supported MXtest non-regression tests and reconciliations
Generated and reconciled reports
Resolved Murex cases, EOD processes, and static data synchronization
Risk and limit computation, LRB reports
Technologies: Murex",Business Analyst,2014-12-01 00:00:00,2015-12-01 00:00:00,1,1,"Paris, france",,0.0,0,0,,,2025-01-09 16:29:32,2025-01-09 16:29:32,58.0,234.0,,
345,Murex Business Analyst in Support Team at Murex Beirut,"Supported MLC GLCMS post-Go-Live
Created user guides for clients
Supported static data creation, modification, and suppression
Handled workflow validation process issues
Technologies: Murex, GLCMS",Business Analyst,2013-12-01 00:00:00,2014-12-01 00:00:00,1,1,"Beirut, lebanon",,0.0,0,0,,,2025-01-09 16:29:33,2025-01-09 16:29:33,58.0,234.0,,
346,Business Analyst at Crédit Mutuel de Bretagne,"Implemented MX.3 reporting and MLC modules
Collected end-user requirements for reports
Provided functional support for MLC users
Tested bug fixes, unitary validation, and non-regression tests
Technologies: Murex, MLC",Business Analyst,2011-03-01 00:00:00,2013-12-01 00:00:00,2,1,"Brest, france",,0.0,0,0,,,2025-01-09 16:29:34,2025-01-09 16:29:34,58.0,296.0,,
347,Business Analyst at Crédit Agricole CIB,"Provided functional support for Murex Front Office users
Supported FO and MO users on enhancements
Analyzed P&L and greeks jumps using PLVAR
Resolved simulation issues
Technologies: Murex, PLVAR",Business Analyst,2011-01-01 00:00:00,2011-03-01 00:00:00,1,1,"London, uk",,0.0,0,0,,,2025-01-09 16:29:35,2025-01-09 16:29:35,58.0,217.0,,
348,Business Analyst at Natixis,"Provided functional support for Murex users (FO, MO, Risks, Project Management)
Supported ETradePad users (traders, structurers, and sales)
Designed pre-trade workflows and strategy packaging
Managed integration of new payoffs and pricing libraries
Tested FX options upgrade from 2.10 to 2.11
Technologies: Murex, ETradePad, FX",Business Analyst,2007-09-01 00:00:00,2010-09-01 00:00:00,2,1,"Paris, france",,0.0,0,0,,,2025-01-09 16:29:36,2025-01-09 16:29:36,58.0,86.0,,
349,Business Analyst at Dexia Crédit Local,"Migrated IRD activity from OPL to Murex
Imported OPL deals and market data for PL reconciliation
Technologies: Murex, OPL",Business Analyst,2007-05-01 00:00:00,2007-08-01 00:00:00,1,1,"Paris, france",,0.0,0,0,,,2025-01-09 16:29:36,2025-01-09 16:29:36,58.0,297.0,,
350,Business Analyst at LCL,"Monitored and analyzed LCL application response times
Validated tests and organized Ehealth administration
Technologies: Application Monitoring",Business Analyst,2005-05-01 00:00:00,2007-04-01 00:00:00,1,1,"Paris, france",,0.0,0,0,,,2025-01-09 16:29:37,2025-01-09 16:29:37,58.0,298.0,,
351,Business Analyst at Calyon,"Designed and implemented a client application using MxML Exchange module
Managed data model, Java development, testing, and UAT
Products: CDO, CDS
Technologies: MxML, Java",Business Analyst,2005-01-01 00:00:00,2005-04-01 00:00:00,1,1,"Paris, france",,0.0,0,0,,,2025-01-09 16:29:38,2025-01-09 16:29:38,58.0,299.0,,
352,"Senior Business Analyst at CDC (CAISSE DES DEPOTS ET CONSIGNATIONS) – SIGMA, Phase 3 - Paris","Led multiple streams of a strategic Front-to-Back replatforming project focusing on asset management and performance attribution.  Conducted end-to-end testing on the Murex build and tracked issues with the vendor.  Implemented dashboards with key metrics and alerts for portfolio managers.  Collaborated on market data setup and model validation, particularly the Libor transition reform.  Participated in dress rehearsals and post go-live support.  Provided training sessions on FO core modules.  Contributed to the reference data stream and led the refactoring of the performance module.  Established task forces for hedge accounting and accounting forecasts.",Business Analyst,2020-01-01 00:00:00,2024-03-31 00:00:00,2,1,"France, paris",,0.0,0,0,,,2025-01-10 14:01:49,2025-01-10 14:01:49,75.0,169.0,,
353,Front Office Senior Consultant at MUREX - Client Delivery Services - Paris,Managed the Front Office stream in a large transformation program at UBS.  Led the model validation stream for the SR 11-7 US regulation. Successfully managed corporate bond releases and implemented an OTC Trading desk.  Involved in the Equity Derivatives stream management and implementation at AttijariWafaBank.,Business Analyst,2014-10-01 00:00:00,2019-12-31 00:00:00,2,1,"France, paris",,0.0,0,0,,,2025-01-10 14:01:50,2025-01-10 14:01:50,75.0,234.0,,
354,Strategy Consultant at VALYANS CONSULTING - Management Consulting - Casablanca/Rabat,Participated in a monographic study for the Ministry of Plan in a West African country. Conducted a market study on unmanned aerial vehicles.,Strategy Consultant,2014-05-01 00:00:00,2014-09-30 00:00:00,1,2,"Morocco, casablanca and rabat",,0.0,0,0,,,2025-01-10 14:01:51,2025-01-10 14:01:51,75.0,300.0,,
359,XVA Client Support at Murex,Worked in the Risk Team - Responsible for XVA Client Support.,Business Analyst,2023-01-01 00:00:00,,2,1,"France, paris, , france",,0.0,0,0,,,2025-01-10 14:35:56,2025-01-10 14:35:56,74.0,234.0,,
360,Murex Implementation - Model Validation Workstream at Rabobank,Lead Business Analyst responsible for BAU activities related to Model Validation including coordination of activities with various teams and asset classes management.,Business Analyst,2017-08-01 00:00:00,2022-12-31 00:00:00,2,1,"United kingdom, london, , united kingdom",,0.0,0,0,,,2025-01-10 14:35:56,2025-01-10 14:35:56,74.0,291.0,,
361,Murex Development Team at Crédit Agricole,"Senior Project Manager/Business Analyst responsible for project delivery across Front, Middle Office & Risk including team leadership and UAT coordination.",Project Manager,2016-01-01 00:00:00,2017-08-31 00:00:00,2,1,"United kingdom, london, , united kingdom",,0.0,0,0,,,2025-01-10 14:35:56,2025-01-10 14:35:56,74.0,223.0,,
362,Market Risk at Barclays,Senior Business Analyst responsible for Market Risk Measures for compliancy to US regulation including guiding developers and working in an Agile environment.,Business Analyst,2015-02-01 00:00:00,2015-10-31 00:00:00,2,1,"United kingdom, london, , united kingdom",,0.0,0,0,,,2025-01-10 14:35:56,2025-01-10 14:35:56,74.0,61.0,,
365,Equity Project Migration at Commerzbank,"Led the successful Equity Project Migration at Commerzbank, transitioning Murex from version 3. 1. 28 to 3. 1. 46  Market Data Subject Matter Expert  Developed and implemented an MXML workflow for efficient market data migration  Utilized MXML transformation, MXSI formulas, MDRS service  Executed RTBS real-time configuration  Accounting stabilization program at CDS  Murex, Java, Javascript, RTBS, Mxml Exchange, linux, Sybase, SQL, UC4, CICD, MXCONFIG, Kenkins, Azure, Bitbucket, AWS",Murex Consultant,2022-05-01 00:00:00,,1,1,"Germany, frankfurt am main",,0.0,0,0,,,2025-01-14 17:26:15,2025-01-14 17:26:15,67.0,263.0,,
366,MIFID II Implementation at RBI Raiffeisen Bank International,Spearheaded comprehensive MIFID II implementation ensuring regulatory compliance  Collaborated in the development of derivative products pricing models  Executed upgrades on Siemens SFS systems  Pioneered the integration of MarkitWire and SSC interfaces  Automated brokerage fee generation  Advanced SQL updates and trade data transformation  Developed HTML confirmation generation and market conformity checks  Implemented Murex RFQ module  Provided daily support for front-office pretrade and back-office workflows,Principal Consultant,2017-02-01 00:00:00,2022-05-01 00:00:00,1,1,"Austria, vienna",,0.0,0,0,,,2025-01-14 17:26:16,2025-01-14 17:26:16,67.0,304.0,,
422,Business Analyst / Project Manager,"• Business Analyst for KM-TAMWIL solution integration at Attawfiq Micro Finance and SGMA.
   - Conducted workshops, wrote detailed functional specifications, set up the global backlog, coordinated teams, and accepted deliverables.
   - Managed automation, historization, and monitoring of exchanges between banks and partners.
• Business Analyst on the SPRINT project for Groupe Banque Populaire.
   - Coordinated across Trade, Distribution, Cash Management, and Accounting teams to ensure proper accounting of banking operations.
   - Diagnosed, optimized processes, and redefined roles for the Bancassurance reorganization project.
• BI Project Manager at SGMA within BI Factory.
   - Managed new projects (BUILD) and resolved production issues (RUN).
• Project Manager at AWB for instant transfer solution (PI).
   - Facilitated workshops and developed architecture dossiers.
• Utilized various skills such as project management, team coordination, and business analysis.
• Technologies and tools used include BI and data management tools.",Business Analyst,2021-01-01 00:00:00,,2,1,"Morocco, casablanca",,0.0,0,0,,,2025-01-21 09:31:57,2025-01-21 09:31:57,78.0,313.0,,
423,Consultant / Project Manager,"• Led consultancy projects for various clients including Centrale Danone, Trésorerie Générale du Royaume, Lafarge Maroc, and Ministère de la Communication.
• Managed development projects for Compagnie Marocaine de Cartons et Papiers.
• Centrale Danone: Handled relationship management, resource supervision, created top management dashboards, KPI-based scorecards and decision-making systems for sales and supply chain.
• Trésorerie Générale du Royaume: Set up Data Warehouse matrix for public market databases and ETL mappings.
• Lafarge Maroc: Established business processes for subsidiary launch, conducted data migration, and supply chain analytics.
• Ministère de la Communication: Implemented decision-making system, performed data profiling, and defined media sector indicators.
• Responsible for DataMart modeling, detailed specifications, database administration, ETL flows, and Power BI report generation for Compagnie Marocaine de Cartons et Papiers.",Project Manager,2008-02-01 00:00:00,2020-03-01 00:00:00,2,1,"Morocco, casablanca, 20000, morocco",,0.0,0,0,,,2025-01-21 09:32:08,2025-01-21 09:32:08,78.0,327.0,,
424,Development Projects Lead,"• Consultant and Development Projects Lead at UNILOG France.
• Supervised application maintenance, team supervision, project planning, and quality management at Électricité de France.
• Gathered user requirements, created decision-support reports, and conducted application testing for Réseau de Transport d'Électricité-France.
• Developed a performance management portal and crafted KPIs for margin and commercial contribution at Renault-France.
• Developed a simulation tool for commercial contributions and updated daily prices for spare parts at PSA Peugeot Citroën-France.
• Utilized technologies and skills like decision-support systems, application maintenance, and performance management.",Project Manager,2001-06-01 00:00:00,2007-09-01 00:00:00,1,1,"France, paris, 75000, france.",,0.0,0,0,,,2025-01-21 09:32:17,2025-01-21 09:32:17,78.0,322.0,,
425,Mx upgrade & MLC projects,"• Involved in report development for issuer risk.
• Involved in creation of risk for different methodologies.
• Involved in change in the processing script, exchange workflow and datamart tables stored in MLC instance from MX instance.
• Involved in EOD sequence change for MLC.
• Provided technical assistance to the infra team on the necessary configuration changes in MLC settings.
• Build user stories for Credit Risk.
• Acted as an intermediary between business and vendor.
• Worked on small BAU projects to deliver extended functionality and enhancements to the Risk user.
• Ensured documentation and deliverables are consistent with defined standards.
• Resolve daily MLC issues on both functional and technical.
• Technologies and Skills Used: Murex 3.1, MLC, Risk methodologies.",Software Engineer,2021-11-01 00:00:00,,1,1,Italy & luxembourg,,0.0,0,0,,,2025-01-21 09:34:04,2025-01-21 09:34:04,77.0,307.0,,
426,Tsavo,"• Facilitated the transition and integration of the project team from a waterfall delivery methodology to the Agile methodology adopted by the in-house development team.
• Built user stories for Credit Risk.
• Involved in the implementation of the continuous deployment with GIT, Jenkins.
• Developed LRB reports for excess management and Treasury business.
• Resolved daily MLC issues on both functional and technical levels.
• Provided BAU/production support.",Software Engineer,2020-11-01 00:00:00,2021-11-01 00:00:00,1,1,"United kingdom, london",,0.0,0,0,,,2025-01-21 09:34:11,2025-01-21 09:34:11,77.0,308.0,,
427,MLC Lead,"• Participated in the extension of Phase 2 for new products and solutions, MX.3 for Risk Control, adding new packaged and bespoke interfaces.
• Managed production management, maintenance, disaster recovery, deployment, and monitoring for Cassa Depositi e Prestiti.
• Led the requirement gathering from stakeholders and assisted the client in Front Office activities such as e-tradepad template creation and securities configuration.
• Configured pre-trade rules for trade and security UDF's and developed new Datamart reports.
• Conducted LRB report development for CDP and SACE including limits, position and dimension reports.
• Resolved daily MLC issues on functional, valuation, and technical aspects.
• Implemented End-of-Day changes and LTS tasks for phase 2 products.
• Developed reports on Risk Matrix, simulation views, and PL.
• Provided BAU and production support.",FO/MLC Developer,2019-06-01 00:00:00,2020-05-31 00:00:00,1,1,"France, paris",,0.0,0,0,,,2025-01-21 09:34:19,2025-01-21 09:34:19,77.0,330.0,,
428,Murex interface implementation,"• Led the implementation of Murex interface with Reuters Electronic Trading platform for the ECOM desk.
• Responsible for building and testing the online settlement interface for posting the payments in T24 core banking accounts.
• Oversaw the GLCMS upgrade and convergence project.
• Worked on Murex XVA module, including calibration of the risk factors, outputs calculation, views definition, aggregation tree, and collateral simulation.
• Managed static data management, limits, and reporting of the XVA output.
• Conducted real-time PFE and XVA calculations in the pre-trade sequence.
• Coordinated international rollout projects in regions such as KSA, EGYPT, USA.
• Configuration setup for MLC formula for all interfaces.
• Worked on LRB for all MLC reporting activities.
• Managed banking book sanctions, facilities, documents generation, and updates via exchange workflows.
• Conducted UAT preparation and support for end users.
• Technologies utilized include SQL and UNIX.",MLC Lead,2018-05-01 00:00:00,2019-06-01 00:00:00,1,1,"United arab emirates, abu dhabi",,0.0,0,0,,,2025-01-21 09:34:27,2025-01-21 09:34:27,77.0,331.0,,
429,Murex Production support,"• Primarily responsible for work on interfaces, reporting, Murex Datamart and generation of reports, MLC and End-of-Day processing.
• Supporting and managing the production service.
• Assisting with changes in the MLC and reporting and workflow areas, liaising with other system developers like Tibco and control-m, business analysts, testers in teams.
• Development of minor changes with respect to MLC and reporting.
• Participation in a support rota and designing solutions and applications aligned with technical standards focusing on long-term supportability.
• Coordination of development and test environments, contributing to environment management.
• Ensuring non-functional requirements are adequately met during the development process.
• Proactively improving development practices within the team and across the department.
• Collaborating with IT infrastructure, development and business teams, ensuring adherence to security and other policies, standards and procedures.
• Providing technical guidance to junior colleagues.",Software Engineer,2017-03-01 00:00:00,2018-04-01 00:00:00,2,1,"Netherlands, amsterdam, null, netherlands",,0.0,0,0,,,2025-01-21 09:34:38,2025-01-21 09:34:38,77.0,312.0,,
430,CREDIT RISK LIMITS(MLC),"• Worked as a Senior MLC consultant for a green field implementation project at MMI Holdings. 
• The aim of the project was to establish a new Murex 3.1 System from Front Office to Back Office.
• Involved in requirement gathering and technical feasibility analysis in coordination with users and the BA team.
• Developed reports on Simulation, Risk Matrix, and PLVAR.
• Conducted analysis of existing reports and participated in data migration activities.
• Mapped fields across various asset classes.
• Built SQL scripts to extract all the migrated data.
• Involved in datamart reporting developments like Dynamic table, Rep Table, Feeder, Extraction, etc.
• Worked on incorporating new products (FUNDED ELN, UNFUNDED ELN) into MLC for credit check.
• Worked on the Collateral module, including CSA creation, calculating collateral exposure, issuing margin calls, and collateral EOD reset tasks.
• Adapted Risk, LRB reports, and MLC formulas for the project.
• Incorporated modules to support credit risks, market risks, and operational risks.
• Configured email notifications to ensure that limit and compliance information was distributed immediately.",Senior MLC Consultant,2015-07-01 00:00:00,2017-01-01 00:00:00,2,1,"South africa, johannesburg",,0.0,0,0,,,2025-01-21 09:34:49,2025-01-21 09:34:49,77.0,332.0,,
431,apl(Approved product list) mlc,"• Ensured pre-deal compliance check for all the deals, utilizing MLC for configuration.
• Conducted requirement gathering and technical feasibility analysis in coordination with users and BA team for the project.
• Involved in incorporating modules to support credit risks, market risks, and operational risks.
• Configured authorization mechanisms to provide previews, monitors, warnings, and authorization screens for trading applications connected to MLC.
• Configured email notifications to ensure relevant users receive immediate limit and compliance information.
• Coordinated with Murex for technical issues and bug reporting related to EOD, Excess, and Audit Workflows, as well as LRBs and Datamart.
• Provided UAT cycles support, handling fixes, and change requests based on user feedbacks.
• Managed post-implementation change requests, End of Day scheduling changes, and enhancements.",Software Engineer,2015-01-01 00:00:00,2015-06-30 00:00:00,1,1,"Singapore, singapore",,0.0,0,0,,,2025-01-21 09:35:01,2025-01-21 09:35:01,77.0,333.0,,
432,GMP (Global Market Platform),"• Developed reports on Risk matrix, simulation views and PL.
• Primary responsible for reporting deliverables.
• Developed Perl scripts for reconciliation.
• Created datamart design for the project and Technical design documents.
• Involved in requirements gathering.
• Involved in creating control-m jobs for the project.
• Technologies used: Murex 3.1.30, PLSQL, UNIX, PERL.",Software Engineer,2014-05-01 00:00:00,2014-12-31 00:00:00,2,1,"Singapore, singapore",,0.0,0,0,,,2025-01-21 09:35:10,2025-01-21 09:35:10,77.0,293.0,,
433,SET (Strategic Equity Transactions),"• The Client has decided to stop the global equity derivatives business except his corporate equity derivatives and convertible bond activity.
• The current complex information system with high maintenance cost does not meet SET profitability constraints.
• The main objective is to integrate 33 interfaces to connect Murex to other client systems.
• Developed reports on VaR and SVaR.
• Primary responsible for reporting deliverables.
• Led a team of 7.
• Created datamart design for the project and technical design documents.
• Involved in requirements gathering.
• Environment: Murex 3.1.30, Quality Center, SQL.",Lead Consultant,2013-11-01 00:00:00,2014-05-01 00:00:00,1,1,"France, paris, 75000, france",,0.0,0,0,,,2025-01-21 09:35:16,2025-01-21 09:35:16,77.0,334.0,,
434,gDM (Global Debt Markets),"• The Project involves replacing the FO and risk application in the GDM business line to build a new integrated platform in Murex 3.1.
• Oversaw the replacement of the summit application activities in the Murex 3.1.28 version.
• Responsible for approximately 150 reports creation in Murex 3.1.
• Coordinated the integration of 36 existing systems and 80 downstream systems for P&L and risk calculation.
• Led a team of 10 for data mart development, involving requirements gathering and technical documentation.
• Created technical design documents for datamart.
• Involved in gathering requirements and led the team through the process.
• Ensured deliverables were aligned with client expectations and technical standards.
• Technologies used included Murex 3.1.28 and SQL.",Lead Consultant,2012-10-01 00:00:00,2013-11-30 00:00:00,1,1,"France, paris",,0.0,0,0,,,2025-01-21 09:35:25,2025-01-21 09:35:25,77.0,335.0,,
435,GDI (Global Derivatives Initiative),"• The objective of this initiative is to implement the Murex MX.3 application as a global derivatives platform.
• Replaced existing systems with Murex MX.3 for trade capture, valuation, accounting, and reporting.
• Developed a new reporting solution to replace existing processes using Crystal reports.
• Involved in setting up accounting rules and designing the Datamart data model.
• Created views in trade query, dynamic tables, and simulation views to support reporting.
• Responsible for developing reports and extracts such as valuation reports, security extracts, etc.
• Led the conversion of Crystal-reports to new reporting solutions and performance tuning.
• Engaged in requirement clarification and external client meetings.
• Technologies used: Murex 3.1, Quality Center, Crystal reports, SQL.",Business Analyst,2010-08-01 00:00:00,2012-07-31 00:00:00,1,1,"Canada, toronto, null, canada",,0.0,0,0,,,2025-01-21 09:35:39,2025-01-21 09:35:39,77.0,336.0,,
436,EMMI (Emerging markets Murex Implementation),"• The project EMMI deals with the Murex functional testing of Fixed Income derivatives.
• Main user base is London and New York with implementations in Moscow, Turkey, and Brazil.
• Involves end to end process starting from Trade Capture, Trade Workflow, and Risk.
• Performed regression testing on Binary releases, including testing and reporting defects in Mercury Defect tracking tool.
• Developed QTP Script for the application.
• Involved in front office operations like trade booking, middle office, and back office operations.
• Developed Data Dictionary and involved in Datamart to report feeders and MxML exchange.
• Worked with Simulation to ensure new trades are updated.
• Technological environment included Murex 3.1, QTP 9.5, Sparta.",Lead Engineer,2007-12-01 00:00:00,2010-07-01 00:00:00,1,1,"United kingdom, london",,0.0,0,0,,,2025-01-21 09:35:47,2025-01-21 09:35:47,77.0,337.0,,
